src_id	tgt_id	src_label	tgt_label	j_label	b_label	j_pooled	b_pooled	j_max_syn	b_max_syn	n_inter_pooled	n_union_pooled
mp:0031133	hp:0006687	increased aorta tortuosity	Aortic tortuosity	0.250000	low	0.375000	medium	0.666667	high	3	8
mp:0004111	hp:0006704	abnormal coronary artery morphology	Abnormal coronary artery morphology	1.000000	high	0.444444	medium	1.000000	high	4	9
mp:0009820	hp:0006707	abnormal liver vasculature morphology	Abnormality of the hepatic vasculature	0.125000	low	0.272727	low	0.333333	medium	3	11
mp:0002036	hp:0006743	increased rhabdomyosarcoma incidence	Embryonal rhabdomyosarcoma	0.250000	low	0.250000	low	0.500000	medium	1	4
mp:0002229	hp:0007009	neurodegeneration	Central nervous system degeneration	0.000000	zero	0.090909	low	0.333333	medium	1	11
mp:0000849	hp:0007033	abnormal cerebellum morphology	Cerebellar dysplasia	0.000000	zero	0.285714	low	1.000000	high	2	7
mp:0000854	hp:0007033	abnormal cerebellum development	Cerebellar dysplasia	0.000000	zero	0.142857	low	0.250000	low	1	7
mp:0021008	hp:0007112	temporal lobe atrophy	Temporal cortical atrophy	0.500000	medium	0.600000	medium	1.000000	high	3	5
mp:0000921	hp:0007222	demyelination		0.000000	zero	0.000000	zero	0.000000	zero	0	4
mp:0030259	hp:0007628	mandibular condyloid process hypoplasia	Mandibular condyle hypoplasia	0.400000	medium	0.222222	low	0.500000	medium	4	18
mp:0031290	hp:0007633	bilateral microphthalmia	Bilateral microphthalmos	0.333333	medium	0.187500	low	1.000000	high	3	16
mp:0001344	hp:0007970	blepharoptosis	Congenital ptosis	0.000000	zero	0.166667	low	1.000000	high	2	12
mp:0001208	hp:0008066	blistering	Abnormal blistering of the skin	0.200000	low	0.272727	low	1.000000	high	3	11
mp:0031291	hp:0008081	pes valgus	Pes valgus	1.000000	high	1.000000	high	1.000000	high	4	4
mp:0012356	hp:0008151	increased prothrombin time	Prolonged prothrombin time	0.500000	medium	0.266667	low	1.000000	high	4	15
mp:0013764	hp:0008165	decreased T-helper cell number	obsolete Decreased helper T cell proportion	0.571429	medium	0.444444	medium	0.666667	high	4	9
mp:0004600	hp:0008438	abnormal vertebral transverse process morphology	Vertebral arch anomaly	0.142857	low	0.125000	low	0.142857	low	1	8
mp:0004602	hp:0008438	abnormal vertebral articular process morphology	Vertebral arch anomaly	0.142857	low	0.071429	low	0.200000	low	1	14
mp:0004601	hp:0008516	abnormal vertebral spinous process morphology	Abnormality of the vertebral spinous processes	0.222222	low	0.181818	low	0.222222	low	2	11
mp:0000018	hp:0008551	small ears	Microtia	0.000000	zero	0.312500	low	1.000000	high	5	16
mp:0030297	hp:0008551	outer ear hypoplasia	Microtia	0.000000	zero	0.352941	medium	0.333333	medium	6	17
mp:0004154	hp:0008682	renal tubular necrosis	Renal tubular epithelial necrosis	0.750000	high	0.428571	medium	1.000000	high	3	7
mp:0030796	hp:0008780	hip dislocation	Congenital bilateral hip dislocation	0.500000	medium	0.222222	low	0.500000	medium	2	9
mp:0002114	hp:0009121	abnormal axial skeleton morphology	Abnormal axial skeleton morphology	1.000000	high	0.500000	medium	1.000000	high	5	10
mp:0002627	hp:0009792	increased teratoma incidence	Teratoma	0.333333	medium	0.200000	low	1.000000	high	1	5
mp:0001349	hp:0009926	excessive tearing	Epiphora	0.000000	zero	0.250000	low	1.000000	high	3	12
mp:0013264	hp:0010296	tongue ankylosis	Ankyloglossia	0.000000	zero	0.375000	medium	1.000000	high	3	8
mp:0004656	hp:0010305	absent sacral vertebrae	Absence of the sacrum	0.000000	zero	0.333333	medium	1.000000	high	3	9
mp:0010113	hp:0010305	abnormal sacrum morphology	Absence of the sacrum	0.166667	low	0.083333	low	0.250000	low	1	12
mp:0004320	hp:0010309	split sternum	Bifid sternum	0.333333	medium	0.333333	medium	1.000000	high	2	6
mp:0000281	hp:0010438	abnormal interventricular septum morphology	Abnormal ventricular septum morphology	0.600000	medium	0.555556	medium	1.000000	high	5	9
mp:0010404	hp:0010445	ostium primum atrial septal defect	Primum atrial septal defect	0.800000	high	0.600000	medium	1.000000	high	6	10
mp:0031343	hp:0010448	colon atresia	Colonic atresia	0.333333	medium	0.250000	low	1.000000	high	2	8
mp:0003616	hp:0010478	abnormal urachus morphology	Abnormality of the urachus	0.166667	low	0.166667	low	0.166667	low	1	6
mp:0008730	hp:0010492	fused phalanges	Osseous finger syndactyly	0.000000	zero	0.100000	low	0.142857	low	1	10
mp:0003580	hp:0010614	increased fibroma incidence	Fibroma	0.333333	medium	0.500000	medium	1.000000	high	2	4
mp:0004174	hp:0010674	abnormal spine curvature	Abnormal curvature of the vertebral column	0.285714	low	0.250000	low	0.500000	medium	3	12
mp:0031350	hp:0010735	polyostotic fibrous dysplasia	Polyostotic fibrous dysplasia	1.000000	high	0.750000	high	1.000000	high	3	4
mp:0010442	hp:0010773	partial anomalous pulmonary venous connection	Partial anomalous pulmonary venous return	0.666667	high	0.666667	high	1.000000	high	8	12
mp:0010466	hp:0010775	vascular ring	Vascular ring	1.000000	high	0.400000	medium	1.000000	high	2	5
mp:0010278	hp:0010796	increased glioma incidence	Brainstem glioma	0.250000	low	0.200000	low	0.250000	low	1	5
mp:0012723	hp:0010880	abnormal nuchal region morphology	Increased nuchal translucency	0.166667	low	0.071429	low	0.166667	low	1	14
mp:0000519	hp:0010945	hydronephrosis	Fetal pyelectasis	0.000000	zero	0.272727	low	0.400000	medium	3	11
mp:0004880	hp:0010959	lung cyst	Congenital pulmonary airway malformation	0.000000	zero	0.230769	low	0.200000	low	3	13
mp:0004880	hp:0010960	lung cyst	obsolete Bronchopulmonary sequestration	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mp:0000521	hp:0011035	abnormal kidney cortex morphology	Abnormal renal cortex morphology	0.600000	medium	0.500000	medium	1.000000	high	4	8
mp:0003620	hp:0011037	oliguria	Decreased urine output	0.000000	zero	0.500000	medium	1.000000	high	3	6
mp:0011879	hp:0011102	ileum atresia	Ileal atresia	0.333333	medium	0.500000	medium	1.000000	high	2	4
mp:0010128	hp:0011106	hypovolemia	Hypovolemia	1.000000	high	0.285714	low	1.000000	high	2	7
mp:0008553	hp:0011112	increased circulating tumor necrosis factor level	Abnormal circulating cytokine concentration	0.111111	low	0.117647	low	0.142857	low	2	17
mp:0010210	hp:0011112	abnormal circulating cytokine level	Abnormal circulating cytokine concentration	0.600000	medium	0.500000	medium	0.600000	medium	4	8
mp:0031220	hp:0011112	increased circulating CXCL10 level	Abnormal circulating cytokine concentration	0.142857	low	0.111111	low	0.222222	low	3	27
mp:0031059	hp:0011227	increased circulating C-reactive protein level	Elevated circulating C-reactive protein concentration	0.500000	medium	0.777778	high	0.571429	medium	7	9
mp:0031059	hp:0011227	increased circulating C-reactive protein level	Elevated circulating C-reactive protein concentration	0.500000	medium	0.777778	high	0.571429	medium	7	9
mp:0002110	hp:0011297	abnormal digit morphology	Abnormal digit morphology	1.000000	high	0.187500	low	1.000000	high	3	16
mp:0005306	hp:0011297	abnormal phalanx morphology	Abnormal digit morphology	0.500000	medium	0.142857	low	0.500000	medium	2	14
mp:0000026	hp:0011390	abnormal inner ear morphology	Abnormal inner ear morphology	1.000000	high	0.285714	low	1.000000	high	4	14
mp:0002083	hp:0011420	premature death	Age of death	0.250000	low	0.200000	low	0.500000	medium	4	20
mp:0011100	hp:0011420	preweaning lethality, complete penetrance	Age of death	0.000000	zero	0.000000	zero	0.000000	zero	0	17
mp:0031289	hp:0011480	unilateral microphthalmia	Unilateral microphthalmos	0.333333	medium	0.200000	low	1.000000	high	2	10
mp:0010435	hp:0011546	abnormal heart atrium and ventricle connection	Abnormal atrioventricular connection	0.285714	low	0.272727	low	1.000000	high	3	11
mp:0010426	hp:0011563	abnormal heart and great artery attachment	Abnormal ventriculoarterial connection	0.125000	low	0.181818	low	0.333333	medium	2	11
mp:0006122	hp:0011570	mitral valve stenosis	Congenital mitral stenosis	0.500000	medium	0.250000	low	0.666667	high	2	8
mp:0004159	hp:0011590	double aortic arch	Double aortic arch	1.000000	high	0.428571	medium	1.000000	high	3	7
mp:0004157	hp:0011611	interrupted aortic arch	Interrupted aortic arch	1.000000	high	0.428571	medium	1.000000	high	3	7
mp:0031284	hp:0011620	abdominal situs abnormality	Abnormality of abdominal situs	0.750000	high	0.750000	high	0.750000	high	3	4
mp:0010420	hp:0011623	muscular ventricular septal defect	Muscular ventricular septal defect	1.000000	high	0.500000	medium	1.000000	high	6	12
mp:0001636	hp:0011675	irregular heartbeat	Arrhythmia	0.000000	zero	0.384615	medium	1.000000	high	5	13
mp:0005274	hp:0011821	abnormal viscerocranium morphology	Abnormal facial skeleton morphology	0.400000	medium	0.294118	low	1.000000	high	5	17
mp:0002113	hp:0011842	abnormal skeleton development	Abnormal skeletal morphology	0.200000	low	0.125000	low	0.250000	low	2	16
mp:0005508	hp:0011842	abnormal skeleton morphology	Abnormal skeletal morphology	0.500000	medium	0.300000	low	0.500000	medium	3	10
mp:0009250	hp:0011844	abnormal appendicular skeleton morphology	Abnormal appendicular skeleton morphology	1.000000	high	0.500000	medium	1.000000	high	4	8
mp:0000060	hp:0011849	delayed bone ossification	Abnormal bone ossification	0.500000	medium	0.571429	medium	1.000000	high	4	7
mp:0003419	hp:0011849	delayed endochondral bone ossification	Abnormal bone ossification	0.400000	medium	0.428571	medium	0.750000	high	3	7
mp:0008271	hp:0011849	abnormal bone ossification	Abnormal bone ossification	1.000000	high	0.300000	low	1.000000	high	3	10
mp:0002599	hp:0011877	increased mean platelet volume	Increased mean platelet volume	1.000000	high	0.666667	high	1.000000	high	6	9
mp:0031263	hp:0011892	decreased vitamin K level	Decreased circulating vitamin K concentration	0.500000	medium	0.400000	medium	0.500000	medium	4	10
mp:0000219	hp:0011897	increased neutrophil cell number	Increased total neutrophil count	0.333333	medium	0.444444	medium	1.000000	high	4	9
mp:0012331	hp:0011899	increased circulating fibrinogen level	Hyperfibrinogenemia	0.000000	zero	0.142857	low	1.000000	high	1	7
mp:0012330	hp:0011900	decreased circulating fibrinogen level	Hypofibrinogenemia	0.000000	zero	0.333333	medium	1.000000	high	3	9
mp:0031054	hp:0011950	bronchiolitis	Bronchiolitis	1.000000	high	0.333333	medium	1.000000	high	1	3
mp:0001751	hp:0011969	increased circulating luteinizing hormone level	Elevated circulating luteinizing hormone level	0.666667	high	0.500000	medium	1.000000	high	6	12
mp:0004254	hp:0011970	cerebral amyloid angiopathy	Cerebral amyloid angiopathy	1.000000	high	1.000000	high	1.000000	high	6	6
mp:0004254	hp:0011970	cerebral amyloid angiopathy	Cerebral amyloid angiopathy	1.000000	high	1.000000	high	1.000000	high	6	6
mp:0000282	hp:0011994	abnormal interatrial septum morphology	Abnormal atrial septum morphology	0.600000	medium	0.555556	medium	1.000000	high	5	9
mp:0004158	hp:0012020	right aortic arch	Right aortic arch	1.000000	high	1.000000	high	1.000000	high	4	4
mp:0009400	hp:0012084	decreased skeletal muscle fiber size	Abnormality of skeletal muscle fiber size	0.571429	medium	0.555556	medium	0.571429	medium	5	9
mp:0021011	hp:0012104	parietal cortex atrophy	Parietal cortical atrophy	0.500000	medium	0.285714	low	0.500000	medium	2	7
mp:0031165	hp:0012146	increased circulating von Willebrand factor level	Abnormality of von Willebrand factor	0.375000	medium	0.300000	low	0.375000	medium	3	10
mp:0031070	hp:0012156	hemophagocytosis	Hemophagocytosis	1.000000	high	0.500000	medium	1.000000	high	1	2
mp:0012431	hp:0012189	increased lymphoma incidence	Hodgkin lymphoma	0.250000	low	0.100000	low	0.250000	low	1	10
mp:0002136	hp:0012211	abnormal kidney physiology	Abnormal renal physiology	0.500000	medium	0.470588	medium	1.000000	high	8	17
mp:0009442	hp:0012226	increased ovarian teratoma incidence	Ovarian teratoma	0.500000	medium	0.666667	high	1.000000	high	4	6
mp:0002032	hp:0012254	increased sarcoma incidence	Ewing sarcoma	0.250000	low	0.200000	low	0.500000	medium	1	5
mp:0031103	hp:0012282	skin rash	Morbilliform rash	0.333333	medium	0.400000	medium	0.500000	medium	2	5
mp:0004113	hp:0012303	abnormal aortic arch morphology	Abnormal aortic arch morphology	1.000000	high	0.777778	high	1.000000	high	7	9
mp:0000223	hp:0012312	decreased monocyte cell number	Decreased total monocyte count	0.333333	medium	0.500000	medium	1.000000	high	5	10
mp:0006276	hp:0012332	abnormal autonomic nervous system physiology	Abnormal autonomic nervous system physiology	1.000000	high	0.625000	medium	1.000000	high	5	8
mp:0031097	hp:0012375	conjunctival chemosis	Chemosis	0.500000	medium	0.166667	low	0.500000	medium	1	6
mp:0002899	hp:0012378	fatigue	Fatigue	1.000000	high	0.200000	low	1.000000	high	1	5
mp:0001867	hp:0012384	rhinitis	Rhinitis	1.000000	high	0.500000	medium	1.000000	high	2	4
mp:0031055	hp:0012387	bronchitis	Bronchitis	1.000000	high	0.111111	low	1.000000	high	1	9
mp:0002318	hp:0012416	hypercapnia	Hypercapnia	1.000000	high	0.200000	low	1.000000	high	2	10
mp:0003032	hp:0012417	hypocapnia	Hypocapnia	1.000000	high	0.083333	low	1.000000	high	1	12
mp:0005039	hp:0012418	hypoxia	Hypoxemia	0.000000	zero	0.200000	low	1.000000	high	2	10
mp:0012549	hp:0012418	hypoxemia	Hypoxemia	1.000000	high	0.300000	low	1.000000	high	3	10
mp:0031068	hp:0012418	decreased blood oxygen saturation level	Hypoxemia	0.000000	zero	0.444444	medium	0.800000	high	4	9
mp:0002152	hp:0012443	abnormal brain morphology	Abnormal brain morphology	1.000000	high	0.214286	low	1.000000	high	3	14
mp:0030987	hp:0012486	spinal cord inflammation	Myelitis	0.000000	zero	0.800000	high	1.000000	high	4	5
mp:0002127	hp:0012516	abnormal cardiovascular system morphology	Tetralogy of Fallot with pulmonary atresia	0.000000	zero	0.000000	zero	0.000000	zero	0	23
mp:0001915	hp:0012541	intracranial hemorrhage	Cephalohematoma	0.000000	zero	0.000000	zero	0.000000	zero	0	6
mp:0003446	hp:0012583	renal hypoplasia	Unilateral renal hypoplasia	0.666667	high	0.300000	low	0.666667	high	3	10
mp:0002871	hp:0012592	albuminuria	Albuminuria	1.000000	high	0.166667	low	1.000000	high	1	6
mp:0003633	hp:0012638	abnormal nervous system physiology	Abnormal nervous system physiology	1.000000	high	0.285714	low	1.000000	high	4	14
mp:0005598	hp:0012664	decreased heart ventricle muscle contractility	Reduced left ventricular ejection fraction	0.000000	zero	0.333333	medium	0.428571	medium	4	12
mp:0031088	hp:0012735	coughing	Cough	0.000000	zero	0.666667	high	1.000000	high	2	3
mp:0031286	hp:0012741	unilateral cryptorchism	Unilateral cryptorchidism	0.333333	medium	0.666667	high	1.000000	high	2	3
mp:0004297	hp:0012757	abnormal proprioceptive neuron morphology	Abnormal neuron morphology	0.750000	high	0.500000	medium	0.750000	high	3	6
mp:0008467	hp:0012757	absent proprioceptive neurons	Abnormal neuron morphology	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mp:0008273	hp:0012790	abnormal intramembranous bone ossification	Abnormal intramembranous ossification	0.750000	high	1.000000	high	1.000000	high	4	4
mp:0008259	hp:0012795	abnormal optic disk morphology	Abnormal optic disc morphology	0.600000	medium	0.363636	medium	1.000000	high	4	11
mp:0001856	hp:0012819	myocarditis	Myocarditis	1.000000	high	0.142857	low	1.000000	high	1	7
mp:0002875	hp:0020060	decreased erythrocyte cell number	Decreased red blood cell count	0.285714	low	0.500000	medium	1.000000	high	6	12
mp:0002874	hp:0020062	decreased hemoglobin content	Decreased hemoglobin concentration	0.500000	medium	0.428571	medium	0.500000	medium	3	7
mp:0004974	hp:0020113	decreased regulatory T cell number	Decreased proportion of regulatory T cells	0.375000	medium	0.333333	medium	0.375000	medium	5	15
mp:0005381	hp:0025031	digestive/alimentary phenotype	Abnormality of the digestive system	0.142857	low	0.111111	low	0.200000	low	1	9
mp:0031089	hp:0025095	sneezing	Sneeze	0.000000	zero	0.750000	high	1.000000	high	3	4
mp:0000745	hp:0025144	tremors	Shivering	0.000000	zero	0.166667	low	1.000000	high	1	6
mp:0031309	hp:0025247	skin cyst	Dermoid cyst	0.333333	medium	0.166667	low	0.333333	medium	1	6
mp:0031347	hp:0025337	red eye	Red eye	1.000000	high	1.000000	high	1.000000	high	2	2
mp:0000746	hp:0025406	weakness	Asthenia	0.000000	zero	0.111111	low	1.000000	high	1	9
mp:0011786	hp:0025407	rectourethral fistula	Rectourethral fistula	1.000000	high	0.428571	medium	1.000000	high	3	7
mp:0010909	hp:0025420	pulmonary alveolar hemorrhage	Diffuse alveolar hemorrhage	0.500000	medium	0.375000	medium	0.666667	high	3	8
mp:0002264	hp:0025426	abnormal bronchus morphology	Abnormal bronchus morphology	1.000000	high	0.444444	medium	1.000000	high	4	9
mp:0011971	hp:0025435	increased circulating lactate dehydrogenase level	Increased circulating lactate dehydrogenase concentration	0.666667	high	0.857143	high	0.800000	high	6	7
mp:0031095	hp:0025439	pharyngitis	Pharyngitis	1.000000	high	0.363636	medium	1.000000	high	4	11
mp:0009929	hp:0025480	meningomyelocele	Lipomyelomeningocele	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mp:0003923	hp:0025579	abnormal heart left atrium morphology	Abnormal left atrium morphology	0.800000	high	0.500000	medium	1.000000	high	4	8
mp:0003922	hp:0025580	abnormal heart right atrium morphology	Abnormal right atrium morphology	0.800000	high	0.571429	medium	1.000000	high	4	7
mp:0031283	hp:0030038	increased enchondroma incidence	Enchondroma	0.333333	medium	0.166667	low	1.000000	high	1	6
mp:0004621	hp:0030040	lumbar vertebral fusion	Fused lumbar vertebrae	0.200000	low	0.285714	low	0.400000	medium	2	7
mp:0030829	hp:0030043	abnormal hip joint morphology	Hip subluxation	0.200000	low	0.105263	low	0.285714	low	2	19
mp:0031314	hp:0030319	facial muscle weakness	Weakness of facial musculature	0.400000	medium	0.583333	medium	1.000000	high	7	12
mp:0031314	hp:0030319	facial muscle weakness	Weakness of facial musculature	0.400000	medium	0.583333	medium	1.000000	high	7	12
mp:0008577	hp:0030356	increased circulating interferon-gamma level	Increased circulating interferon-gamma concentration	0.666667	high	0.500000	medium	0.666667	high	5	10
mp:0010079	hp:0030431	increased osteochondroma incidence	Osteochondroma	0.333333	medium	0.200000	low	1.000000	high	1	5
mp:0002013	hp:0030434	increased pilomatricoma incidence	Pilomatrixoma	0.000000	zero	0.111111	low	1.000000	high	1	9
mp:0009929	hp:0030708	meningomyelocele	Myeloschisis	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mp:0008588	hp:0030782	abnormal circulating interleukin level	obsolete Abnormal circulating interleukin concentration	0.500000	medium	0.428571	medium	0.500000	medium	3	7
mp:0008591	hp:0030782	increased circulating interleukin-1 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.100000	low	0.250000	low	2	20
mp:0008599	hp:0030782	increased circulating interleukin-2 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.074074	low	0.250000	low	2	27
mp:0008605	hp:0030782	increased circulating interleukin-7 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.166667	low	0.250000	low	2	12
mp:0008611	hp:0030782	increased circulating interleukin-15 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.200000	low	0.250000	low	2	10
mp:0008614	hp:0030782	increased circulating interleukin-17 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.090909	low	0.250000	low	2	22
mp:0008629	hp:0030782	increased circulating interleukin-9 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.133333	low	0.250000	low	2	15
mp:0008635	hp:0030782	increased circulating interleukin-18 level	obsolete Abnormal circulating interleukin concentration	0.250000	low	0.133333	low	0.250000	low	2	15
mp:0008641	hp:0030782	increased circulating interleukin-1 beta level	obsolete Abnormal circulating interleukin concentration	0.222222	low	0.153846	low	0.222222	low	2	13
mp:0008596	hp:0030783	increased circulating interleukin-6 level	Increased circulating interleukin 6 concentration	0.666667	high	0.185185	low	0.666667	high	5	27
mp:0003742	hp:0030799	narrow head	Scaphocephaly	0.000000	zero	0.166667	low	1.000000	high	1	6
mp:0031086	hp:0030828	wheezing	Wheezing	1.000000	high	0.500000	medium	1.000000	high	1	2
mp:0001950	hp:0030829	abnormal respiratory sounds	Abnormal breath sound	0.200000	low	0.125000	low	0.200000	low	1	8
mp:0031104	hp:0030830	crackles	Crackles	1.000000	high	0.750000	high	1.000000	high	3	4
mp:0031105	hp:0030831	rhonchi	Rhonchi	1.000000	high	0.500000	medium	1.000000	high	1	2
mp:0004133	hp:0030853	heterotaxia	Heterotaxy	0.000000	zero	0.285714	low	1.000000	high	2	7
mp:0002295	hp:0030875	abnormal pulmonary circulation	Abnormality of pulmonary circulation	0.400000	medium	0.571429	medium	1.000000	high	4	7
mp:0002276	hp:0030879	abnormal lung interstitium morphology	Interlobular septal thickening	0.000000	zero	0.058824	low	0.125000	low	1	17
mp:0031114	hp:0030948	increased circulating gamma-glutamyl transferase level	Elevated gamma-glutamyltransferase level	0.250000	low	0.250000	low	0.285714	low	3	12
mp:0031096	hp:0030953	conjunctival hyperemia	Conjunctival hyperemia	1.000000	high	1.000000	high	1.000000	high	6	6
mp:0000484	hp:0030966	abnormal pulmonary artery morphology	Abnormal pulmonary artery morphology	1.000000	high	0.555556	medium	1.000000	high	5	9
mp:0002726	hp:0030968	abnormal pulmonary vein morphology	Abnormal pulmonary vein morphology	1.000000	high	0.666667	high	1.000000	high	4	6
mp:0001208	hp:0031045	blistering	Acral blistering	0.500000	medium	0.200000	low	0.500000	medium	1	5
mp:0005119	hp:0031098	decreased circulating thyroid-stimulating hormone level	Decreased thyroid-stimulating hormone level	0.833333	high	0.466667	medium	0.833333	high	7	15
mp:0031088	hp:0031245	coughing	Productive cough	0.000000	zero	0.125000	low	0.500000	medium	1	8
mp:0031088	hp:0031246	coughing	Nonproductive cough	0.000000	zero	0.400000	medium	0.500000	medium	2	5
mp:0031092	hp:0031249	dysgeusia	Parageusia	0.000000	zero	0.363636	medium	1.000000	high	4	11
mp:0008140	hp:0031266	podocyte foot process effacement	Podocyte foot process effacement	1.000000	high	0.444444	medium	1.000000	high	4	9
mp:0003702	hp:0031411	abnormal chromosome morphology	Abnormal chromosome morphology	1.000000	high	0.500000	medium	1.000000	high	3	6
mp:0031102	hp:0031417	rhinorrhea	Rhinorrhea	1.000000	high	0.300000	low	1.000000	high	3	10
mp:0002102	hp:0031703	abnormal ear morphology	Abnormal ear morphology	1.000000	high	0.187500	low	1.000000	high	3	16
mp:0006185	hp:0031805	retina hemorrhage	Intraretinal hemorrhage	0.333333	medium	0.400000	medium	0.333333	medium	2	5
mp:0001961	hp:0031826	abnormal reflex	Abnormal reflex	1.000000	high	0.333333	medium	1.000000	high	2	6
mp:0031172	hp:0031831	decreased circulating zinc level	Decreased serum zinc	0.400000	medium	0.250000	low	0.400000	medium	2	8
mp:0000208	hp:0031851	decreased hematocrit	Reduced hematocrit	0.333333	medium	0.333333	medium	1.000000	high	2	6
mp:0005012	hp:0031891	decreased eosinophil cell number	Decreased total eosinophil count	0.333333	medium	0.428571	medium	1.000000	high	3	7
mp:0005343	hp:0031956	increased circulating aspartate transaminase level	Elevated circulating aspartate aminotransferase concentration	0.250000	low	0.666667	high	0.714286	high	10	15
mp:0002941	hp:0031964	increased circulating alanine transaminase level	Elevated circulating alanine aminotransferase concentration	0.250000	low	0.562500	medium	0.666667	high	9	16
mp:0010067	hp:0031965	increased red blood cell distribution width	Increased RBC distribution width	0.428571	medium	0.583333	medium	1.000000	high	7	12
mp:0020224	hp:0032044	decreased alertness	Decreased vigilance	0.333333	medium	0.400000	medium	1.000000	high	2	5
mp:0010429	hp:0032092	abnormal heart left ventricle outflow tract morphology	Left ventricular outflow tract obstruction	0.333333	medium	0.294118	low	0.375000	medium	5	17
mp:0031113	hp:0032177	pulmonary parenchymal consolidation	Parenchymal consolidation	0.666667	high	0.181818	low	0.666667	high	2	11
mp:0012355	hp:0032198	decreased prothrombin time	Decreased prothrombin time	1.000000	high	0.300000	low	1.000000	high	3	10
mp:0005479	hp:0032210	decreased circulating triiodothyronine level	Decreased circulating free T3	0.333333	medium	0.500000	medium	0.600000	medium	4	8
mp:0008075	hp:0032218	decreased CD4-positive, alpha-beta T cell number	Decreased proportion of CD4+ T cells	0.272727	low	0.533333	medium	0.545455	medium	8	15
mp:0002842	hp:0032263	increased systemic arterial blood pressure	Increased blood pressure	0.600000	medium	0.428571	medium	0.600000	medium	3	7
mp:0031065	hp:0032308	increased circulating procalcitonin level	Increased circulating procalcitonin concentration	0.600000	medium	0.666667	high	1.000000	high	4	6
mp:0011402	hp:0032623	renal cast	Renal intratubular casts	0.250000	low	0.285714	low	0.250000	low	2	7
mp:0000947	hp:0032892	convulsive seizures	Infection-related seizure	0.000000	zero	0.071429	low	0.200000	low	1	14
mp:0000166	hp:0032929	abnormal chondrocyte morphology	Abnormal chondrocyte morphology	1.000000	high	0.500000	medium	1.000000	high	3	6
mp:0031237	hp:0033006	diffuse alveolar damage	Diffuse alveolar damage	1.000000	high	0.428571	medium	1.000000	high	3	7
mp:0011016	hp:0033031	increased core body temperature	Hyperpyrexia	0.000000	zero	0.230769	low	1.000000	high	3	13
mp:0031066	hp:0033041	cytokine storm	Cytokine storm	1.000000	high	0.750000	high	1.000000	high	3	4
mp:0031095	hp:0033050	pharyngitis	Pharyngalgia	0.000000	zero	0.200000	low	1.000000	high	2	10
mp:0031083	hp:0033106	increased circulating D-dimer level	Elevated circulating D-dimer concentration	0.428571	medium	0.363636	medium	0.500000	medium	4	11
mp:0011714	hp:0033178	increased circulating interleukin-8 level	Increased circulating interleukin 8 concentration	0.666667	high	0.500000	medium	0.666667	high	4	8
mp:0008593	hp:0033199	increased circulating interleukin-10 level	Increased circulating interleukin 10 concentration	0.666667	high	0.285714	low	0.666667	high	4	14
mp:0031238	hp:0033328	reactive type II pneumocyte hyperplasia	Type II pneumocyte hyperplasia	0.800000	high	0.571429	medium	0.800000	high	4	7
mp:0031234	hp:0033332	increased circulating serum amyloid protein level	Elevated circulating amyloid A concentration	0.222222	low	0.400000	medium	0.428571	medium	4	10
mp:0011018	hp:0033363	pulmonary hyaline membrane formation	Hyaline membranes	0.200000	low	0.181818	low	0.250000	low	2	11
mp:0001179	hp:0033376	thick pulmonary interalveolar septum	Alveolar septal thickening	0.000000	zero	0.200000	low	0.500000	medium	2	10
mp:0031108	hp:0033438	increased circulating myoglobin level	Elevated circulating myoglobin concentration	0.333333	medium	0.428571	medium	0.500000	medium	3	7
mp:0031119	hp:0033655	pulmonary cavitation	Pulmonary cavity	0.333333	medium	0.200000	low	1.000000	high	2	10
mp:0005110	hp:0033977	absent talus	Talar aplasia	0.000000	zero	0.500000	medium	1.000000	high	2	4
mp:0006082	hp:0033993	CNS inflammation	Viral encephalitis	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mp:0000546	hp:0040064		Abnormality of limbs	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mp:0004359	hp:0040071	short ulna	Abnormal morphology of ulna	0.200000	low	0.142857	low	0.200000	low	1	7
mp:0000037	hp:0040106	abnormal lateral semicircular canal morphology	Abnormal lateral semicircular canal morphology	1.000000	high	0.500000	medium	1.000000	high	6	12
mp:0031103	hp:0040186	skin rash	Maculopapular exanthema	0.000000	zero	0.166667	low	0.500000	medium	1	6
mp:0008045	hp:0040218	decreased NK cell number	Reduced total natural killer cell count	0.111111	low	0.666667	high	1.000000	high	6	9
mp:0001182	hp:0040223	lung hemorrhage	Pulmonary hemorrhage	0.333333	medium	0.500000	medium	1.000000	high	3	6
mp:0012325	hp:0040246	decreased circulating antithrombin level	Reduced antithrombin antigen	0.166667	low	0.285714	low	0.500000	medium	2	7
mp:0004151	hp:0040303	decreased circulating iron level	Decreased circulating iron concentration	0.600000	medium	0.454545	medium	1.000000	high	5	11
