SrcEntity	TgtEntity	Score
http://snomed.info/id/2292006	http://purl.org/sig/ont/fma/fma55076	1.0
http://snomed.info/id/2302002	http://purl.org/sig/ont/fma/fma322369	0.88841355
http://snomed.info/id/2305000	http://purl.org/sig/ont/fma/fma13458	1.0
http://snomed.info/id/2306004	http://purl.org/sig/ont/fma/fma42794	1.0
http://snomed.info/id/23074001	http://purl.org/sig/ont/fma/fma49549	1.0
http://snomed.info/id/23083006	http://purl.org/sig/ont/fma/fma52899	0.94689476
http://snomed.info/id/23087007	http://purl.org/sig/ont/fma/fma22443	1.0
http://snomed.info/id/230909004	http://purl.org/sig/ont/fma/fma44595	1.0
http://snomed.info/id/231004001	http://purl.org/sig/ont/fma/fma44598	1.0
http://snomed.info/id/23153004	http://purl.org/sig/ont/fma/fma15973	1.0
http://snomed.info/id/23180006	http://purl.org/sig/ont/fma/fma9590	1.0
http://snomed.info/id/23198005	http://purl.org/sig/ont/fma/fma77165	1.0
http://snomed.info/id/23220003	http://purl.org/sig/ont/fma/fma322785	1.0
http://snomed.info/id/23224007	http://purl.org/sig/ont/fma/fma52895	1.0
http://snomed.info/id/23230007	http://purl.org/sig/ont/fma/fma15072	1.0
http://snomed.info/id/23250006	http://purl.org/sig/ont/fma/fma38524	1.0
http://snomed.info/id/23263000	http://purl.org/sig/ont/fma/fma322961	1.0
http://snomed.info/id/233006	http://purl.org/sig/ont/fma/fma16553	1.0
http://snomed.info/id/233012000	http://purl.org/sig/ont/fma/fma44266	0.93040764
http://snomed.info/id/233200006	http://purl.org/sig/ont/fma/fma76455	0.91270858
http://snomed.info/id/23326007	http://purl.org/sig/ont/fma/fma71226	1.0
http://snomed.info/id/233295006	http://purl.org/sig/ont/fma/fma71414	1.0
http://snomed.info/id/23340008	http://purl.org/sig/ont/fma/fma37650	1.0
http://snomed.info/id/233474004	http://purl.org/sig/ont/fma/fma71418	1.0
http://snomed.info/id/233566003	http://purl.org/sig/ont/fma/fma71419	1.0
http://snomed.info/id/233654001	http://purl.org/sig/ont/fma/fma71420	1.0
http://snomed.info/id/233803003	http://purl.org/sig/ont/fma/fma44490	1.0
http://snomed.info/id/233953005	http://purl.org/sig/ont/fma/fma44560	1.0
http://snomed.info/id/23409000	http://purl.org/sig/ont/fma/fma321594	1.0
http://snomed.info/id/23416004	http://purl.org/sig/ont/fma/fma34175	0.95659721
http://snomed.info/id/23438002	http://purl.org/sig/ont/fma/fma51041	1.0
http://snomed.info/id/234606004	http://purl.org/sig/ont/fma/fma37452	1.0
http://snomed.info/id/23468006	http://purl.org/sig/ont/fma/fma24503	0.9784804
http://snomed.info/id/23480003	http://purl.org/sig/ont/fma/fma322669	1.0
http://snomed.info/id/23492003	http://purl.org/sig/ont/fma/fma71875	1.0
http://snomed.info/id/235004	http://purl.org/sig/ont/fma/fma49570	1.0
http://snomed.info/id/23540009	http://purl.org/sig/ont/fma/fma51309	1.0
http://snomed.info/id/23559006	http://purl.org/sig/ont/fma/fma242825	1.0
http://snomed.info/id/23579003	http://purl.org/sig/ont/fma/fma21503	1.0
http://snomed.info/id/23591007	http://purl.org/sig/ont/fma/fma22044	1.0
http://snomed.info/id/23626002	http://purl.org/sig/ont/fma/fma321456	1.0
http://snomed.info/id/23633002	http://purl.org/sig/ont/fma/fma86333	1.0
http://snomed.info/id/23664000	http://purl.org/sig/ont/fma/fma4727	1.0
http://snomed.info/id/23668002	http://purl.org/sig/ont/fma/fma32427	1.0
http://snomed.info/id/23725009	http://purl.org/sig/ont/fma/fma38636	0.9392463
http://snomed.info/id/23747009	http://purl.org/sig/ont/fma/fma322360	0.96429271
http://snomed.info/id/23771002	http://purl.org/sig/ont/fma/fma14768	1.0
http://snomed.info/id/23792002	http://purl.org/sig/ont/fma/fma7423	1.0
http://snomed.info/id/23834006	http://purl.org/sig/ont/fma/fma13529	0.88912588
http://snomed.info/id/23848006	http://purl.org/sig/ont/fma/fma9326	0.95520866
http://snomed.info/id/23937003	http://purl.org/sig/ont/fma/fma21485	1.0
http://snomed.info/id/23938008	http://purl.org/sig/ont/fma/fma52828	1.0
http://snomed.info/id/2395005	http://purl.org/sig/ont/fma/fma49657	1.0
http://snomed.info/id/23952005	http://purl.org/sig/ont/fma/fma17739	1.0
http://snomed.info/id/23977006	http://purl.org/sig/ont/fma/fma44549	1.0
http://snomed.info/id/2402003	http://purl.org/sig/ont/fma/fma25045	1.0
http://snomed.info/id/24040007	http://purl.org/sig/ont/fma/fma58686	1.0
http://snomed.info/id/24062007	http://purl.org/sig/ont/fma/fma9758	1.0
http://snomed.info/id/24097009	http://purl.org/sig/ont/fma/fma24159	0.91984463
http://snomed.info/id/24106005	http://purl.org/sig/ont/fma/fma86274	1.0
http://snomed.info/id/24162005	http://purl.org/sig/ont/fma/fma18640	1.0
http://snomed.info/id/24166008	http://purl.org/sig/ont/fma/fma83603	0.95630288
http://snomed.info/id/24170000	http://purl.org/sig/ont/fma/fma15401	0.87583864
http://snomed.info/id/2421006	http://purl.org/sig/ont/fma/fma6966	1.0
http://snomed.info/id/24211000	http://purl.org/sig/ont/fma/fma46666	0.93488383
http://snomed.info/id/24227007	http://purl.org/sig/ont/fma/fma6246	1.0
http://snomed.info/id/24255006	http://purl.org/sig/ont/fma/fma75391	1.0
http://snomed.info/id/24287009	http://purl.org/sig/ont/fma/fma26322	1.0
http://snomed.info/id/243173004	http://purl.org/sig/ont/fma/fma44294	0.99999982
http://snomed.info/id/243553001	http://purl.org/sig/ont/fma/fma15613	1.0
http://snomed.info/id/243589009	http://purl.org/sig/ont/fma/fma15614	1.0
http://snomed.info/id/243991008	http://purl.org/sig/ont/fma/fma322264	0.97056448
http://snomed.info/id/243992001	http://purl.org/sig/ont/fma/fma20430	0.96512336
http://snomed.info/id/244079007	http://purl.org/sig/ont/fma/fma322331	1.0
http://snomed.info/id/244083007	http://purl.org/sig/ont/fma/fma323938	0.97617626
http://snomed.info/id/244087008	http://purl.org/sig/ont/fma/fma59534	0.89948827
http://snomed.info/id/244089006	http://purl.org/sig/ont/fma/fma322330	1.0
http://snomed.info/id/244099001	http://purl.org/sig/ont/fma/fma322360	1.0
http://snomed.info/id/244111001	http://purl.org/sig/ont/fma/fma23018	0.90394366
http://snomed.info/id/244128003	http://purl.org/sig/ont/fma/fma322363	1.0
http://snomed.info/id/244149002	http://purl.org/sig/ont/fma/fma322342	1.0
http://snomed.info/id/244199003	http://purl.org/sig/ont/fma/fma60348	1.0
http://snomed.info/id/244200000	http://purl.org/sig/ont/fma/fma60529	1.0
http://snomed.info/id/244216003	http://purl.org/sig/ont/fma/fma70505	1.0
http://snomed.info/id/244221000	http://purl.org/sig/ont/fma/fma49688	1.0
http://snomed.info/id/244230008	http://purl.org/sig/ont/fma/fma323489	1.0
http://snomed.info/id/244248004	http://purl.org/sig/ont/fma/fma66328	1.0
http://snomed.info/id/244257005	http://purl.org/sig/ont/fma/fma66327	1.0
http://snomed.info/id/244291009	http://purl.org/sig/ont/fma/fma69797	1.0
http://snomed.info/id/244313009	http://purl.org/sig/ont/fma/fma23179	1.0
http://snomed.info/id/24432006	http://purl.org/sig/ont/fma/fma62407	1.0
http://snomed.info/id/244331005	http://purl.org/sig/ont/fma/fma44594	0.93956983
http://snomed.info/id/244337009	http://purl.org/sig/ont/fma/fma66421	1.0
http://snomed.info/id/244396002	http://purl.org/sig/ont/fma/fma50993	0.86866486
http://snomed.info/id/244400002	http://purl.org/sig/ont/fma/fma323486	1.0
http://snomed.info/id/244428008	http://purl.org/sig/ont/fma/fma83966	0.90277642
http://snomed.info/id/244451008	http://purl.org/sig/ont/fma/fma53471	1.0
http://snomed.info/id/244453006	http://purl.org/sig/ont/fma/fma62045	1.0
http://snomed.info/id/244455004	http://purl.org/sig/ont/fma/fma5888	0.88791353
http://snomed.info/id/24446006	http://purl.org/sig/ont/fma/fma54611	1.0
http://snomed.info/id/244593006	http://purl.org/sig/ont/fma/fma13707	0.90909368
http://snomed.info/id/244594000	http://purl.org/sig/ont/fma/fma13707	0.92641532
http://snomed.info/id/244610004	http://purl.org/sig/ont/fma/fma21469	1.0
http://snomed.info/id/244616005	http://purl.org/sig/ont/fma/fma38406	1.0
http://snomed.info/id/244649001	http://purl.org/sig/ont/fma/fma44080	1.0
http://snomed.info/id/24467006	http://purl.org/sig/ont/fma/fma322880	1.0
http://snomed.info/id/244686000	http://purl.org/sig/ont/fma/fma53171	1.0
http://snomed.info/id/244724009	http://purl.org/sig/ont/fma/fma71440	1.0
http://snomed.info/id/244730009	http://purl.org/sig/ont/fma/fma314215	0.89875537
http://snomed.info/id/244738002	http://purl.org/sig/ont/fma/fma314241	0.96022648
http://snomed.info/id/24474001	http://purl.org/sig/ont/fma/fma77294	1.0
http://snomed.info/id/244742004	http://purl.org/sig/ont/fma/fma46831	0.93336207
http://snomed.info/id/244769003	http://purl.org/sig/ont/fma/fma71437	0.91493642
http://snomed.info/id/244795001	http://purl.org/sig/ont/fma/fma314341	0.93145353
http://snomed.info/id/244801005	http://purl.org/sig/ont/fma/fma46684	1.0
http://snomed.info/id/244824003	http://purl.org/sig/ont/fma/fma46290	0.94640505
http://snomed.info/id/244841001	http://purl.org/sig/ont/fma/fma47947	0.87666547
http://snomed.info/id/244862000	http://purl.org/sig/ont/fma/fma77179	0.87708974
http://snomed.info/id/244874001	http://purl.org/sig/ont/fma/fma23084	0.86894655
http://snomed.info/id/244878003	http://purl.org/sig/ont/fma/fma10477	0.95395911
http://snomed.info/id/24489005	http://purl.org/sig/ont/fma/fma16091	1.0
http://snomed.info/id/244921005	http://purl.org/sig/ont/fma/fma82353	0.91765666
http://snomed.info/id/244939001	http://purl.org/sig/ont/fma/fma323462	1.0
http://snomed.info/id/244940004	http://purl.org/sig/ont/fma/fma13332	1.0
http://snomed.info/id/244941000	http://purl.org/sig/ont/fma/fma13334	1.0
http://snomed.info/id/244942007	http://purl.org/sig/ont/fma/fma13333	1.0
http://snomed.info/id/244971008	http://purl.org/sig/ont/fma/fma297914	0.93838048
http://snomed.info/id/244976003	http://purl.org/sig/ont/fma/fma297920	0.93714416
http://snomed.info/id/245002007	http://purl.org/sig/ont/fma/fma297674	0.92082232
http://snomed.info/id/245015003	http://purl.org/sig/ont/fma/fma22437	0.88027751
http://snomed.info/id/245027000	http://purl.org/sig/ont/fma/fma22472	0.91425228
http://snomed.info/id/245051005	http://purl.org/sig/ont/fma/fma54008	1.0
http://snomed.info/id/245052003	http://purl.org/sig/ont/fma/fma54053	1.0
http://snomed.info/id/245054002	http://purl.org/sig/ont/fma/fma54068	1.0
http://snomed.info/id/245056000	http://purl.org/sig/ont/fma/fma47545	1.0
http://snomed.info/id/245063000	http://purl.org/sig/ont/fma/fma48040	1.0
http://snomed.info/id/245066008	http://purl.org/sig/ont/fma/fma48085	1.0
http://snomed.info/id/245068009	http://purl.org/sig/ont/fma/fma47890	1.0
http://snomed.info/id/245070000	http://purl.org/sig/ont/fma/fma47920	1.0
http://snomed.info/id/24507007	http://purl.org/sig/ont/fma/fma16549	1.0
http://snomed.info/id/245074009	http://purl.org/sig/ont/fma/fma47995	1.0
http://snomed.info/id/245075005	http://purl.org/sig/ont/fma/fma45816	1.0
http://snomed.info/id/245076006	http://purl.org/sig/ont/fma/fma47860	1.0
http://snomed.info/id/245082009	http://purl.org/sig/ont/fma/fma48354	1.0
http://snomed.info/id/245083004	http://purl.org/sig/ont/fma/fma48339	1.0
http://snomed.info/id/245085006	http://purl.org/sig/ont/fma/fma48399	1.0
http://snomed.info/id/245086007	http://purl.org/sig/ont/fma/fma48384	1.0
http://snomed.info/id/245087003	http://purl.org/sig/ont/fma/fma48369	1.0
http://snomed.info/id/245090009	http://purl.org/sig/ont/fma/fma48489	1.0
http://snomed.info/id/245094000	http://purl.org/sig/ont/fma/fma49310	1.0
http://snomed.info/id/245095004	http://purl.org/sig/ont/fma/fma48144	1.0
http://snomed.info/id/245102005	http://purl.org/sig/ont/fma/fma38153	1.0
http://snomed.info/id/245103000	http://purl.org/sig/ont/fma/fma63224	1.0
http://snomed.info/id/245104006	http://purl.org/sig/ont/fma/fma38436	1.0
http://snomed.info/id/245105007	http://purl.org/sig/ont/fma/fma38380	0.88611794
http://snomed.info/id/245108009	http://purl.org/sig/ont/fma/fma38549	1.0
http://snomed.info/id/245110006	http://purl.org/sig/ont/fma/fma38594	1.0
http://snomed.info/id/245111005	http://purl.org/sig/ont/fma/fma38606	1.0
http://snomed.info/id/245123004	http://purl.org/sig/ont/fma/fma40689	1.0
http://snomed.info/id/245125006	http://purl.org/sig/ont/fma/fma40719	1.0
http://snomed.info/id/245133007	http://purl.org/sig/ont/fma/fma38721	1.0
http://snomed.info/id/245136004	http://purl.org/sig/ont/fma/fma40769	1.0
http://snomed.info/id/245139006	http://purl.org/sig/ont/fma/fma40824	1.0
http://snomed.info/id/245141007	http://purl.org/sig/ont/fma/fma39266	1.0
http://snomed.info/id/245142000	http://purl.org/sig/ont/fma/fma39282	1.0
http://snomed.info/id/245147006	http://purl.org/sig/ont/fma/fma39394	1.0
http://snomed.info/id/245148001	http://purl.org/sig/ont/fma/fma39500	0.98858738
http://snomed.info/id/245150009	http://purl.org/sig/ont/fma/fma39532	0.99089086
http://snomed.info/id/245153006	http://purl.org/sig/ont/fma/fma39410	1.0
http://snomed.info/id/245154000	http://purl.org/sig/ont/fma/fma39564	1.0
http://snomed.info/id/245155004	http://purl.org/sig/ont/fma/fma39580	1.0
http://snomed.info/id/245157007	http://purl.org/sig/ont/fma/fma39612	1.0
http://snomed.info/id/245173001	http://purl.org/sig/ont/fma/fma48234	1.0
http://snomed.info/id/245176009	http://purl.org/sig/ont/fma/fma301241	1.0
http://snomed.info/id/245183002	http://purl.org/sig/ont/fma/fma46990	1.0
http://snomed.info/id/245199008	http://purl.org/sig/ont/fma/fma47155	1.0
http://snomed.info/id/245202003	http://purl.org/sig/ont/fma/fma47185	1.0
http://snomed.info/id/245213000	http://purl.org/sig/ont/fma/fma47215	1.0
http://snomed.info/id/245216008	http://purl.org/sig/ont/fma/fma223255	1.0
http://snomed.info/id/245218009	http://purl.org/sig/ont/fma/fma48819	1.0
http://snomed.info/id/245219001	http://purl.org/sig/ont/fma/fma48834	1.0
http://snomed.info/id/245220007	http://purl.org/sig/ont/fma/fma48849	1.0
http://snomed.info/id/245222004	http://purl.org/sig/ont/fma/fma47290	1.0
http://snomed.info/id/245228000	http://purl.org/sig/ont/fma/fma48909	1.0
http://snomed.info/id/245253002	http://purl.org/sig/ont/fma/fma323419	1.0
http://snomed.info/id/245256005	http://purl.org/sig/ont/fma/fma70776	1.0
http://snomed.info/id/245258006	http://purl.org/sig/ont/fma/fma71720	1.0
http://snomed.info/id/245260008	http://purl.org/sig/ont/fma/fma232838	1.0
http://snomed.info/id/245261007	http://purl.org/sig/ont/fma/fma232854	0.90276724
http://snomed.info/id/245263005	http://purl.org/sig/ont/fma/fma232854	0.9258408
http://snomed.info/id/245264004	http://purl.org/sig/ont/fma/fma323424	0.98780912
http://snomed.info/id/245265003	http://purl.org/sig/ont/fma/fma323947	1.0
http://snomed.info/id/245266002	http://purl.org/sig/ont/fma/fma71711	1.0
http://snomed.info/id/245268001	http://purl.org/sig/ont/fma/fma224576	1.0
http://snomed.info/id/245269009	http://purl.org/sig/ont/fma/fma71741	1.0
http://snomed.info/id/245271009	http://purl.org/sig/ont/fma/fma323948	1.0
http://snomed.info/id/245273007	http://purl.org/sig/ont/fma/fma323950	1.0
http://snomed.info/id/245274001	http://purl.org/sig/ont/fma/fma44312	0.94220352
http://snomed.info/id/245275000	http://purl.org/sig/ont/fma/fma233430	1.0
http://snomed.info/id/245276004	http://purl.org/sig/ont/fma/fma276755	1.0
http://snomed.info/id/245278003	http://purl.org/sig/ont/fma/fma233422	1.0
http://snomed.info/id/24528003	http://purl.org/sig/ont/fma/fma9205	1.0
http://snomed.info/id/245283006	http://purl.org/sig/ont/fma/fma71766	1.0
http://snomed.info/id/245284000	http://purl.org/sig/ont/fma/fma278485	1.0
http://snomed.info/id/245286003	http://purl.org/sig/ont/fma/fma71787	1.0
http://snomed.info/id/245288002	http://purl.org/sig/ont/fma/fma278134	1.0
http://snomed.info/id/245290001	http://purl.org/sig/ont/fma/fma71801	1.0
http://snomed.info/id/245291002	http://purl.org/sig/ont/fma/fma71813	1.0
http://snomed.info/id/245292009	http://purl.org/sig/ont/fma/fma71841	1.0
http://snomed.info/id/245294005	http://purl.org/sig/ont/fma/fma71817	1.0
http://snomed.info/id/245295006	http://purl.org/sig/ont/fma/fma71819	1.0
http://snomed.info/id/245297003	http://purl.org/sig/ont/fma/fma71822	1.0
http://snomed.info/id/245298008	http://purl.org/sig/ont/fma/fma71820	1.0
http://snomed.info/id/245299000	http://purl.org/sig/ont/fma/fma71831	1.0
http://snomed.info/id/245300008	http://purl.org/sig/ont/fma/fma71825	1.0
http://snomed.info/id/245302000	http://purl.org/sig/ont/fma/fma71826	1.0
http://snomed.info/id/245303005	http://purl.org/sig/ont/fma/fma71828	1.0
http://snomed.info/id/245304004	http://purl.org/sig/ont/fma/fma71823	1.0
http://snomed.info/id/245305003	http://purl.org/sig/ont/fma/fma71833	1.0
http://snomed.info/id/245306002	http://purl.org/sig/ont/fma/fma71834	1.0
http://snomed.info/id/245308001	http://purl.org/sig/ont/fma/fma323956	1.0
http://snomed.info/id/245310004	http://purl.org/sig/ont/fma/fma71830	1.0
http://snomed.info/id/245312007	http://purl.org/sig/ont/fma/fma71844	1.0
http://snomed.info/id/245313002	http://purl.org/sig/ont/fma/fma71845	1.0
http://snomed.info/id/245316005	http://purl.org/sig/ont/fma/fma71849	1.0
http://snomed.info/id/245317001	http://purl.org/sig/ont/fma/fma71850	1.0
http://snomed.info/id/245321008	http://purl.org/sig/ont/fma/fma323420	1.0
http://snomed.info/id/245323006	http://purl.org/sig/ont/fma/fma323421	1.0
http://snomed.info/id/245337002	http://purl.org/sig/ont/fma/fma277384	0.87269831
http://snomed.info/id/245339004	http://purl.org/sig/ont/fma/fma234392	0.88511002
http://snomed.info/id/245341003	http://purl.org/sig/ont/fma/fma5950	1.0
http://snomed.info/id/245351002	http://purl.org/sig/ont/fma/fma323954	0.95078409
http://snomed.info/id/245353004	http://purl.org/sig/ont/fma/fma12806	1.0
http://snomed.info/id/245357003	http://purl.org/sig/ont/fma/fma16654	1.0
http://snomed.info/id/245362002	http://purl.org/sig/ont/fma/fma71823	0.85509032
http://snomed.info/id/245366004	http://purl.org/sig/ont/fma/fma84597	0.97427595
http://snomed.info/id/245368003	http://purl.org/sig/ont/fma/fma16656	0.93736923
http://snomed.info/id/245371006	http://purl.org/sig/ont/fma/fma44297	0.93952137
http://snomed.info/id/245372004	http://purl.org/sig/ont/fma/fma44301	0.94065791
http://snomed.info/id/245373009	http://purl.org/sig/ont/fma/fma44302	0.90594608
http://snomed.info/id/245388004	http://purl.org/sig/ont/fma/fma323427	1.0
http://snomed.info/id/245393001	http://purl.org/sig/ont/fma/fma79878	1.0
http://snomed.info/id/245437003	http://purl.org/sig/ont/fma/fma66304	1.0
http://snomed.info/id/245459001	http://purl.org/sig/ont/fma/fma14548	0.90077537
http://snomed.info/id/245501006	http://purl.org/sig/ont/fma/fma24763	1.0
http://snomed.info/id/245515008	http://purl.org/sig/ont/fma/fma13188	0.89675343
http://snomed.info/id/245531000	http://purl.org/sig/ont/fma/fma323433	1.0
http://snomed.info/id/245534008	http://purl.org/sig/ont/fma/fma74632	0.89754295
http://snomed.info/id/245540001	http://purl.org/sig/ont/fma/fma55558	1.0
http://snomed.info/id/245542009	http://purl.org/sig/ont/fma/fma55559	1.0
http://snomed.info/id/24572000	http://purl.org/sig/ont/fma/fma16164	1.0
http://snomed.info/id/245722003	http://purl.org/sig/ont/fma/fma56492	1.0
http://snomed.info/id/245725001	http://purl.org/sig/ont/fma/fma56495	1.0
http://snomed.info/id/245730002	http://purl.org/sig/ont/fma/fma56724	0.92504948
http://snomed.info/id/245731003	http://purl.org/sig/ont/fma/fma56725	0.92672557
http://snomed.info/id/245733000	http://purl.org/sig/ont/fma/fma56728	0.88985878
http://snomed.info/id/245735007	http://purl.org/sig/ont/fma/fma56726	0.93941164
http://snomed.info/id/245736008	http://purl.org/sig/ont/fma/fma56727	0.93861985
http://snomed.info/id/245775004	http://purl.org/sig/ont/fma/fma56665	1.0
http://snomed.info/id/245832000	http://purl.org/sig/ont/fma/fma281288	0.93120557
http://snomed.info/id/245835003	http://purl.org/sig/ont/fma/fma74871	0.97399366
http://snomed.info/id/245836002	http://purl.org/sig/ont/fma/fma74872	0.9351331
http://snomed.info/id/245842003	http://purl.org/sig/ont/fma/fma59784	1.0
http://snomed.info/id/24585002	http://purl.org/sig/ont/fma/fma65290	1.0
http://snomed.info/id/245863001	http://purl.org/sig/ont/fma/fma24953	1.0
http://snomed.info/id/245864007	http://purl.org/sig/ont/fma/fma24954	1.0
http://snomed.info/id/245865008	http://purl.org/sig/ont/fma/fma24956	1.0
http://snomed.info/id/245866009	http://purl.org/sig/ont/fma/fma24957	1.0
http://snomed.info/id/245869002	http://purl.org/sig/ont/fma/fma13682	1.0
http://snomed.info/id/245870001	http://purl.org/sig/ont/fma/fma13683	1.0
http://snomed.info/id/245871002	http://purl.org/sig/ont/fma/fma13684	1.0
http://snomed.info/id/245872009	http://purl.org/sig/ont/fma/fma13685	1.0
http://snomed.info/id/245873004	http://purl.org/sig/ont/fma/fma13686	1.0
http://snomed.info/id/245874005	http://purl.org/sig/ont/fma/fma13687	1.0
http://snomed.info/id/245875006	http://purl.org/sig/ont/fma/fma13688	1.0
http://snomed.info/id/245876007	http://purl.org/sig/ont/fma/fma13689	1.0
http://snomed.info/id/245878008	http://purl.org/sig/ont/fma/fma13691	1.0
http://snomed.info/id/245879000	http://purl.org/sig/ont/fma/fma13692	1.0
http://snomed.info/id/245884006	http://purl.org/sig/ont/fma/fma16047	1.0
http://snomed.info/id/245886008	http://purl.org/sig/ont/fma/fma24951	0.90072906
http://snomed.info/id/245887004	http://purl.org/sig/ont/fma/fma13681	0.87699097
http://snomed.info/id/245928007	http://purl.org/sig/ont/fma/fma44684	1.0
http://snomed.info/id/245951007	http://purl.org/sig/ont/fma/fma13708	1.0
http://snomed.info/id/245953005	http://purl.org/sig/ont/fma/fma13710	1.0
http://snomed.info/id/245954004	http://purl.org/sig/ont/fma/fma13711	1.0
http://snomed.info/id/245956002	http://purl.org/sig/ont/fma/fma13713	1.0
http://snomed.info/id/245957006	http://purl.org/sig/ont/fma/fma13714	1.0
http://snomed.info/id/245959009	http://purl.org/sig/ont/fma/fma13716	1.0
http://snomed.info/id/245960004	http://purl.org/sig/ont/fma/fma13717	1.0
http://snomed.info/id/245961000	http://purl.org/sig/ont/fma/fma13718	1.0
http://snomed.info/id/245962007	http://purl.org/sig/ont/fma/fma16054	1.0
http://snomed.info/id/245963002	http://purl.org/sig/ont/fma/fma16055	1.0
http://snomed.info/id/245965009	http://purl.org/sig/ont/fma/fma16057	1.0
http://snomed.info/id/245998004	http://purl.org/sig/ont/fma/fma32528	1.0
http://snomed.info/id/246011001	http://purl.org/sig/ont/fma/fma22847	0.92500865
http://snomed.info/id/246015005	http://purl.org/sig/ont/fma/fma81599	0.86428529
http://snomed.info/id/246017002	http://purl.org/sig/ont/fma/fma22893	0.85938209
http://snomed.info/id/246021009	http://purl.org/sig/ont/fma/fma22844	0.92126822
http://snomed.info/id/246022002	http://purl.org/sig/ont/fma/fma22844	0.88666511
http://snomed.info/id/246023007	http://purl.org/sig/ont/fma/fma22844	0.86824226
http://snomed.info/id/246024001	http://purl.org/sig/ont/fma/fma81613	0.85840327
http://snomed.info/id/246180009	http://purl.org/sig/ont/fma/fma15616	1.0
http://snomed.info/id/246279002	http://purl.org/sig/ont/fma/fma15617	1.0
http://snomed.info/id/24635003	http://purl.org/sig/ont/fma/fma35489	1.0
http://snomed.info/id/246377003	http://purl.org/sig/ont/fma/fma15619	1.0
http://snomed.info/id/24639009	http://purl.org/sig/ont/fma/fma77578	1.0
http://snomed.info/id/246473003	http://purl.org/sig/ont/fma/fma15618	1.0
http://snomed.info/id/247005	http://purl.org/sig/ont/fma/fma323079	1.0
http://snomed.info/id/24765004	http://purl.org/sig/ont/fma/fma12920	0.92576331
http://snomed.info/id/24783007	http://purl.org/sig/ont/fma/fma55112	1.0
http://snomed.info/id/24785000	http://purl.org/sig/ont/fma/fma317899	0.95302403
http://snomed.info/id/24796008	http://purl.org/sig/ont/fma/fma22709	1.0
http://snomed.info/id/2484000	http://purl.org/sig/ont/fma/fma322810	0.98675931
http://snomed.info/id/248547004	http://purl.org/sig/ont/fma/fma15398	1.0
http://snomed.info/id/24865005	http://purl.org/sig/ont/fma/fma3764	1.0
http://snomed.info/id/248889002	http://purl.org/sig/ont/fma/fma14343	1.0
http://snomed.info/id/24889003	http://purl.org/sig/ont/fma/fma12802	1.0
http://snomed.info/id/24924006	http://purl.org/sig/ont/fma/fma9613	1.0
http://snomed.info/id/24937009	http://purl.org/sig/ont/fma/fma49037	1.0
http://snomed.info/id/24941008	http://purl.org/sig/ont/fma/fma18658	1.0
http://snomed.info/id/24949005	http://purl.org/sig/ont/fma/fma9868	1.0
http://snomed.info/id/24960001	http://purl.org/sig/ont/fma/fma42800	1.0
http://snomed.info/id/24973002	http://purl.org/sig/ont/fma/fma20188	1.0
http://snomed.info/id/24981001	http://purl.org/sig/ont/fma/fma21536	1.0
http://snomed.info/id/2504000	http://purl.org/sig/ont/fma/fma21540	1.0
http://snomed.info/id/250930003	http://purl.org/sig/ont/fma/fma15906	1.0
http://snomed.info/id/251028007	http://purl.org/sig/ont/fma/fma15907	1.0
http://snomed.info/id/25144009	http://purl.org/sig/ont/fma/fma7399	1.0
http://snomed.info/id/251597001	http://purl.org/sig/ont/fma/fma19578	1.0
http://snomed.info/id/251695000	http://purl.org/sig/ont/fma/fma19579	1.0
http://snomed.info/id/25181008	http://purl.org/sig/ont/fma/fma24245	1.0
http://snomed.info/id/25182001	http://purl.org/sig/ont/fma/fma19669	0.97269636
http://snomed.info/id/25221002	http://purl.org/sig/ont/fma/fma62434	1.0
http://snomed.info/id/25230005	http://purl.org/sig/ont/fma/fma54841	1.0
http://snomed.info/id/25238003	http://purl.org/sig/ont/fma/fma5865	1.0
http://snomed.info/id/25247006	http://purl.org/sig/ont/fma/fma61219	1.0
http://snomed.info/id/25281000	http://purl.org/sig/ont/fma/fma70942	0.9188773
http://snomed.info/id/25308007	http://purl.org/sig/ont/fma/fma15571	1.0
http://snomed.info/id/25373004	http://purl.org/sig/ont/fma/fma7250	1.0
http://snomed.info/id/2539000	http://purl.org/sig/ont/fma/fma14832	1.0
http://snomed.info/id/2543001	http://purl.org/sig/ont/fma/fma322709	1.0
http://snomed.info/id/25447008	http://purl.org/sig/ont/fma/fma5947	1.0
http://snomed.info/id/2550002	http://purl.org/sig/ont/fma/fma40390	0.98980772
http://snomed.info/id/25516004	http://purl.org/sig/ont/fma/fma52871	1.0
http://snomed.info/id/25518003	http://purl.org/sig/ont/fma/fma45072	0.94787979
http://snomed.info/id/25527002	http://purl.org/sig/ont/fma/fma4944	1.0
http://snomed.info/id/25541006	http://purl.org/sig/ont/fma/fma38515	1.0
http://snomed.info/id/25561000	http://purl.org/sig/ont/fma/fma72477	1.0
http://snomed.info/id/25568006	http://purl.org/sig/ont/fma/fma13498	0.85490572
http://snomed.info/id/25577004	http://purl.org/sig/ont/fma/fma53641	1.0
http://snomed.info/id/25593008	http://purl.org/sig/ont/fma/fma22543	1.0
http://snomed.info/id/25614005	http://purl.org/sig/ont/fma/fma60884	0.91031092
http://snomed.info/id/25640004	http://purl.org/sig/ont/fma/fma15904	1.0
http://snomed.info/id/256664006	http://purl.org/sig/ont/fma/fma19941	1.0
