src_id	tgt_id	src_label	tgt_label	j_label	b_label	j_pooled	b_pooled	j_max_syn	b_max_syn	n_inter_pooled	n_union_pooled
hp:0005108	mp:0005229	Abnormal intervertebral disk morphology	abnormal intervertebral disk development	0.600000	medium	0.400000	medium	0.600000	medium	4	10
hp:0005108	mp:0006392	Abnormal intervertebral disk morphology	abnormal nucleus pulposus morphology	0.333333	medium	0.200000	low	0.333333	medium	2	10
hp:0005110	mp:0008543	Atrial fibrillation	atrial fibrillation	1.000000	high	0.133333	low	1.000000	high	2	15
hp:0005116	mp:0031132	Arterial tortuosity	increased artery tortuosity	0.250000	low	0.666667	high	0.666667	high	4	6
hp:0005133	mp:0002754	Right ventricular dilatation	dilated heart right ventricle	0.166667	low	0.625000	medium	1.000000	high	5	8
hp:0005160	mp:0010441	Total anomalous pulmonary venous return	total anomalous pulmonary venous connection	0.666667	high	0.909091	high	1.000000	high	10	11
hp:0005262	mp:0008148	Abnormal synovial membrane morphology	abnormal sternocostal joint morphology	0.333333	medium	0.222222	low	0.333333	medium	2	9
hp:0005301	mp:0006064	Persistent left superior vena cava	abnormal superior vena cava morphology	0.428571	medium	0.250000	low	0.428571	medium	3	12
hp:0005305	mp:0031160	Cerebral venous thrombosis	abnormal cerebral venous thrombosis	0.750000	high	0.875000	high	1.000000	high	7	8
hp:0005344	mp:0004181	Abnormal carotid artery morphology	abnormal carotid artery morphology	1.000000	high	0.500000	medium	1.000000	high	4	8
hp:0005415	mp:0008079	Decreased CD8+ T cell proportion	decreased CD8-positive, alpha-beta T cell number	0.444444	medium	0.538462	medium	0.666667	high	7	13
hp:0005521	mp:0031214	Disseminated intravascular coagulation	hypercoagulability	0.000000	zero	0.000000	zero	0.000000	zero	0	12
hp:0005561	mp:0002398	Abnormal bone marrow cell morphology	abnormal bone marrow cell morphology/development	0.833333	high	0.384615	medium	0.833333	high	5	13
hp:0005645	mp:0004685	Intervertebral disk calcification	calcified intervertebral disk	0.500000	medium	0.571429	medium	0.666667	high	4	7
hp:0005792	mp:0004351	Short humerus	short humerus	1.000000	high	0.133333	low	1.000000	high	2	15
hp:0005815	mp:0000480	Supernumerary ribs	increased rib number	0.000000	zero	0.142857	low	0.200000	low	1	7
hp:0005972	mp:0012550	Respiratory acidosis	respiratory acidosis	1.000000	high	0.333333	medium	1.000000	high	2	6
hp:0006515	mp:0001862	Interstitial pneumonitis	interstitial pneumonia	0.333333	medium	0.400000	medium	1.000000	high	2	5
hp:0006517	mp:0010998	Intraalveolar phospholipid accumulation	pulmonary alveolar proteinosis	0.000000	zero	0.157895	low	1.000000	high	3	19
hp:0006687	mp:0031133	Aortic tortuosity	increased aorta tortuosity	0.250000	low	0.375000	medium	0.666667	high	3	8
hp:0006704	mp:0004111	Abnormal coronary artery morphology	abnormal coronary artery morphology	1.000000	high	0.444444	medium	1.000000	high	4	9
hp:0006707	mp:0009820	Abnormality of the hepatic vasculature	abnormal liver vasculature morphology	0.125000	low	0.272727	low	0.333333	medium	3	11
hp:0006743	mp:0002036	Embryonal rhabdomyosarcoma	increased rhabdomyosarcoma incidence	0.250000	low	0.250000	low	0.500000	medium	1	4
hp:0007009	mp:0002229	Central nervous system degeneration	neurodegeneration	0.000000	zero	0.090909	low	0.333333	medium	1	11
hp:0007033	mp:0000849	Cerebellar dysplasia	abnormal cerebellum morphology	0.000000	zero	0.285714	low	1.000000	high	2	7
hp:0007033	mp:0000854	Cerebellar dysplasia	abnormal cerebellum development	0.000000	zero	0.142857	low	0.250000	low	1	7
hp:0007112	mp:0021008	Temporal cortical atrophy	temporal lobe atrophy	0.500000	medium	0.600000	medium	1.000000	high	3	5
hp:0007222	mp:0000921		demyelination	0.000000	zero	0.000000	zero	0.000000	zero	0	4
hp:0007628	mp:0030259	Mandibular condyle hypoplasia	mandibular condyloid process hypoplasia	0.400000	medium	0.222222	low	0.500000	medium	4	18
hp:0007633	mp:0031290	Bilateral microphthalmos	bilateral microphthalmia	0.333333	medium	0.187500	low	1.000000	high	3	16
hp:0007970	mp:0001344	Congenital ptosis	blepharoptosis	0.000000	zero	0.166667	low	1.000000	high	2	12
hp:0008066	mp:0001208	Abnormal blistering of the skin	blistering	0.200000	low	0.272727	low	1.000000	high	3	11
hp:0008081	mp:0031291	Pes valgus	pes valgus	1.000000	high	1.000000	high	1.000000	high	4	4
hp:0008151	mp:0012356	Prolonged prothrombin time	increased prothrombin time	0.500000	medium	0.266667	low	1.000000	high	4	15
hp:0008165	mp:0013764	obsolete Decreased helper T cell proportion	decreased T-helper cell number	0.571429	medium	0.444444	medium	0.666667	high	4	9
hp:0008438	mp:0004600	Vertebral arch anomaly	abnormal vertebral transverse process morphology	0.142857	low	0.125000	low	0.142857	low	1	8
hp:0008438	mp:0004602	Vertebral arch anomaly	abnormal vertebral articular process morphology	0.142857	low	0.071429	low	0.200000	low	1	14
hp:0008516	mp:0004601	Abnormality of the vertebral spinous processes	abnormal vertebral spinous process morphology	0.222222	low	0.181818	low	0.222222	low	2	11
hp:0008551	mp:0000018	Microtia	small ears	0.000000	zero	0.312500	low	1.000000	high	5	16
hp:0008551	mp:0030297	Microtia	outer ear hypoplasia	0.000000	zero	0.352941	medium	0.333333	medium	6	17
hp:0008682	mp:0004154	Renal tubular epithelial necrosis	renal tubular necrosis	0.750000	high	0.428571	medium	1.000000	high	3	7
hp:0008780	mp:0030796	Congenital bilateral hip dislocation	hip dislocation	0.500000	medium	0.222222	low	0.500000	medium	2	9
hp:0009121	mp:0002114	Abnormal axial skeleton morphology	abnormal axial skeleton morphology	1.000000	high	0.500000	medium	1.000000	high	5	10
hp:0009792	mp:0002627	Teratoma	increased teratoma incidence	0.333333	medium	0.200000	low	1.000000	high	1	5
hp:0009926	mp:0001349	Epiphora	excessive tearing	0.000000	zero	0.250000	low	1.000000	high	3	12
hp:0010296	mp:0013264	Ankyloglossia	tongue ankylosis	0.000000	zero	0.375000	medium	1.000000	high	3	8
hp:0010305	mp:0004656	Absence of the sacrum	absent sacral vertebrae	0.000000	zero	0.333333	medium	1.000000	high	3	9
hp:0010305	mp:0010113	Absence of the sacrum	abnormal sacrum morphology	0.166667	low	0.083333	low	0.250000	low	1	12
hp:0010309	mp:0004320	Bifid sternum	split sternum	0.333333	medium	0.333333	medium	1.000000	high	2	6
hp:0010438	mp:0000281	Abnormal ventricular septum morphology	abnormal interventricular septum morphology	0.600000	medium	0.555556	medium	1.000000	high	5	9
hp:0010445	mp:0010404	Primum atrial septal defect	ostium primum atrial septal defect	0.800000	high	0.600000	medium	1.000000	high	6	10
hp:0010448	mp:0031343	Colonic atresia	colon atresia	0.333333	medium	0.250000	low	1.000000	high	2	8
hp:0010478	mp:0003616	Abnormality of the urachus	abnormal urachus morphology	0.166667	low	0.166667	low	0.166667	low	1	6
hp:0010492	mp:0008730	Osseous finger syndactyly	fused phalanges	0.000000	zero	0.100000	low	0.142857	low	1	10
hp:0010614	mp:0003580	Fibroma	increased fibroma incidence	0.333333	medium	0.500000	medium	1.000000	high	2	4
hp:0010674	mp:0004174	Abnormal curvature of the vertebral column	abnormal spine curvature	0.285714	low	0.250000	low	0.500000	medium	3	12
hp:0010735	mp:0031350	Polyostotic fibrous dysplasia	polyostotic fibrous dysplasia	1.000000	high	0.750000	high	1.000000	high	3	4
hp:0010773	mp:0010442	Partial anomalous pulmonary venous return	partial anomalous pulmonary venous connection	0.666667	high	0.666667	high	1.000000	high	8	12
hp:0010775	mp:0010466	Vascular ring	vascular ring	1.000000	high	0.400000	medium	1.000000	high	2	5
hp:0010796	mp:0010278	Brainstem glioma	increased glioma incidence	0.250000	low	0.200000	low	0.250000	low	1	5
hp:0010880	mp:0012723	Increased nuchal translucency	abnormal nuchal region morphology	0.166667	low	0.071429	low	0.166667	low	1	14
hp:0010945	mp:0000519	Fetal pyelectasis	hydronephrosis	0.000000	zero	0.272727	low	0.400000	medium	3	11
hp:0010959	mp:0004880	Congenital pulmonary airway malformation	lung cyst	0.000000	zero	0.230769	low	0.200000	low	3	13
hp:0010960	mp:0004880	obsolete Bronchopulmonary sequestration	lung cyst	0.000000	zero	0.000000	zero	0.000000	zero	0	8
hp:0011035	mp:0000521	Abnormal renal cortex morphology	abnormal kidney cortex morphology	0.600000	medium	0.500000	medium	1.000000	high	4	8
hp:0011037	mp:0003620	Decreased urine output	oliguria	0.000000	zero	0.500000	medium	1.000000	high	3	6
hp:0011102	mp:0011879	Ileal atresia	ileum atresia	0.333333	medium	0.500000	medium	1.000000	high	2	4
hp:0011106	mp:0010128	Hypovolemia	hypovolemia	1.000000	high	0.285714	low	1.000000	high	2	7
hp:0011112	mp:0008553	Abnormal circulating cytokine concentration	increased circulating tumor necrosis factor level	0.111111	low	0.117647	low	0.142857	low	2	17
hp:0011112	mp:0010210	Abnormal circulating cytokine concentration	abnormal circulating cytokine level	0.600000	medium	0.500000	medium	0.600000	medium	4	8
hp:0011112	mp:0031220	Abnormal circulating cytokine concentration	increased circulating CXCL10 level	0.142857	low	0.111111	low	0.222222	low	3	27
hp:0011227	mp:0031059	Elevated circulating C-reactive protein concentration	increased circulating C-reactive protein level	0.500000	medium	0.777778	high	0.571429	medium	7	9
hp:0011227	mp:0031059	Elevated circulating C-reactive protein concentration	increased circulating C-reactive protein level	0.500000	medium	0.777778	high	0.571429	medium	7	9
hp:0011297	mp:0002110	Abnormal digit morphology	abnormal digit morphology	1.000000	high	0.187500	low	1.000000	high	3	16
hp:0011297	mp:0005306	Abnormal digit morphology	abnormal phalanx morphology	0.500000	medium	0.142857	low	0.500000	medium	2	14
hp:0011390	mp:0000026	Abnormal inner ear morphology	abnormal inner ear morphology	1.000000	high	0.285714	low	1.000000	high	4	14
hp:0011420	mp:0002083	Age of death	premature death	0.250000	low	0.200000	low	0.500000	medium	4	20
hp:0011420	mp:0011100	Age of death	preweaning lethality, complete penetrance	0.000000	zero	0.000000	zero	0.000000	zero	0	17
hp:0011480	mp:0031289	Unilateral microphthalmos	unilateral microphthalmia	0.333333	medium	0.200000	low	1.000000	high	2	10
hp:0011546	mp:0010435	Abnormal atrioventricular connection	abnormal heart atrium and ventricle connection	0.285714	low	0.272727	low	1.000000	high	3	11
hp:0011563	mp:0010426	Abnormal ventriculoarterial connection	abnormal heart and great artery attachment	0.125000	low	0.181818	low	0.333333	medium	2	11
hp:0011570	mp:0006122	Congenital mitral stenosis	mitral valve stenosis	0.500000	medium	0.250000	low	0.666667	high	2	8
hp:0011590	mp:0004159	Double aortic arch	double aortic arch	1.000000	high	0.428571	medium	1.000000	high	3	7
hp:0011611	mp:0004157	Interrupted aortic arch	interrupted aortic arch	1.000000	high	0.428571	medium	1.000000	high	3	7
hp:0011620	mp:0031284	Abnormality of abdominal situs	abdominal situs abnormality	0.750000	high	0.750000	high	0.750000	high	3	4
hp:0011623	mp:0010420	Muscular ventricular septal defect	muscular ventricular septal defect	1.000000	high	0.500000	medium	1.000000	high	6	12
hp:0011675	mp:0001636	Arrhythmia	irregular heartbeat	0.000000	zero	0.384615	medium	1.000000	high	5	13
hp:0011821	mp:0005274	Abnormal facial skeleton morphology	abnormal viscerocranium morphology	0.400000	medium	0.294118	low	1.000000	high	5	17
hp:0011842	mp:0002113	Abnormal skeletal morphology	abnormal skeleton development	0.200000	low	0.125000	low	0.250000	low	2	16
hp:0011842	mp:0005508	Abnormal skeletal morphology	abnormal skeleton morphology	0.500000	medium	0.300000	low	0.500000	medium	3	10
hp:0011844	mp:0009250	Abnormal appendicular skeleton morphology	abnormal appendicular skeleton morphology	1.000000	high	0.500000	medium	1.000000	high	4	8
hp:0011849	mp:0000060	Abnormal bone ossification	delayed bone ossification	0.500000	medium	0.571429	medium	1.000000	high	4	7
hp:0011849	mp:0003419	Abnormal bone ossification	delayed endochondral bone ossification	0.400000	medium	0.428571	medium	0.750000	high	3	7
hp:0011849	mp:0008271	Abnormal bone ossification	abnormal bone ossification	1.000000	high	0.300000	low	1.000000	high	3	10
hp:0011877	mp:0002599	Increased mean platelet volume	increased mean platelet volume	1.000000	high	0.666667	high	1.000000	high	6	9
hp:0011892	mp:0031263	Decreased circulating vitamin K concentration	decreased vitamin K level	0.500000	medium	0.400000	medium	0.500000	medium	4	10
hp:0011897	mp:0000219	Increased total neutrophil count	increased neutrophil cell number	0.333333	medium	0.444444	medium	1.000000	high	4	9
hp:0011899	mp:0012331	Hyperfibrinogenemia	increased circulating fibrinogen level	0.000000	zero	0.142857	low	1.000000	high	1	7
hp:0011900	mp:0012330	Hypofibrinogenemia	decreased circulating fibrinogen level	0.000000	zero	0.333333	medium	1.000000	high	3	9
hp:0011950	mp:0031054	Bronchiolitis	bronchiolitis	1.000000	high	0.333333	medium	1.000000	high	1	3
hp:0011969	mp:0001751	Elevated circulating luteinizing hormone level	increased circulating luteinizing hormone level	0.666667	high	0.500000	medium	1.000000	high	6	12
hp:0011970	mp:0004254	Cerebral amyloid angiopathy	cerebral amyloid angiopathy	1.000000	high	1.000000	high	1.000000	high	6	6
hp:0011970	mp:0004254	Cerebral amyloid angiopathy	cerebral amyloid angiopathy	1.000000	high	1.000000	high	1.000000	high	6	6
hp:0011994	mp:0000282	Abnormal atrial septum morphology	abnormal interatrial septum morphology	0.600000	medium	0.555556	medium	1.000000	high	5	9
hp:0012020	mp:0004158	Right aortic arch	right aortic arch	1.000000	high	1.000000	high	1.000000	high	4	4
hp:0012084	mp:0009400	Abnormality of skeletal muscle fiber size	decreased skeletal muscle fiber size	0.571429	medium	0.555556	medium	0.571429	medium	5	9
hp:0012104	mp:0021011	Parietal cortical atrophy	parietal cortex atrophy	0.500000	medium	0.285714	low	0.500000	medium	2	7
hp:0012146	mp:0031165	Abnormality of von Willebrand factor	increased circulating von Willebrand factor level	0.375000	medium	0.300000	low	0.375000	medium	3	10
hp:0012156	mp:0031070	Hemophagocytosis	hemophagocytosis	1.000000	high	0.500000	medium	1.000000	high	1	2
hp:0012189	mp:0012431	Hodgkin lymphoma	increased lymphoma incidence	0.250000	low	0.100000	low	0.250000	low	1	10
hp:0012211	mp:0002136	Abnormal renal physiology	abnormal kidney physiology	0.500000	medium	0.470588	medium	1.000000	high	8	17
hp:0012226	mp:0009442	Ovarian teratoma	increased ovarian teratoma incidence	0.500000	medium	0.666667	high	1.000000	high	4	6
hp:0012254	mp:0002032	Ewing sarcoma	increased sarcoma incidence	0.250000	low	0.200000	low	0.500000	medium	1	5
hp:0012282	mp:0031103	Morbilliform rash	skin rash	0.333333	medium	0.400000	medium	0.500000	medium	2	5
hp:0012303	mp:0004113	Abnormal aortic arch morphology	abnormal aortic arch morphology	1.000000	high	0.777778	high	1.000000	high	7	9
hp:0012312	mp:0000223	Decreased total monocyte count	decreased monocyte cell number	0.333333	medium	0.500000	medium	1.000000	high	5	10
hp:0012332	mp:0006276	Abnormal autonomic nervous system physiology	abnormal autonomic nervous system physiology	1.000000	high	0.625000	medium	1.000000	high	5	8
hp:0012375	mp:0031097	Chemosis	conjunctival chemosis	0.500000	medium	0.166667	low	0.500000	medium	1	6
hp:0012378	mp:0002899	Fatigue	fatigue	1.000000	high	0.200000	low	1.000000	high	1	5
hp:0012384	mp:0001867	Rhinitis	rhinitis	1.000000	high	0.500000	medium	1.000000	high	2	4
hp:0012387	mp:0031055	Bronchitis	bronchitis	1.000000	high	0.111111	low	1.000000	high	1	9
hp:0012416	mp:0002318	Hypercapnia	hypercapnia	1.000000	high	0.200000	low	1.000000	high	2	10
hp:0012417	mp:0003032	Hypocapnia	hypocapnia	1.000000	high	0.083333	low	1.000000	high	1	12
hp:0012418	mp:0005039	Hypoxemia	hypoxia	0.000000	zero	0.200000	low	1.000000	high	2	10
hp:0012418	mp:0012549	Hypoxemia	hypoxemia	1.000000	high	0.300000	low	1.000000	high	3	10
hp:0012418	mp:0031068	Hypoxemia	decreased blood oxygen saturation level	0.000000	zero	0.444444	medium	0.800000	high	4	9
hp:0012443	mp:0002152	Abnormal brain morphology	abnormal brain morphology	1.000000	high	0.214286	low	1.000000	high	3	14
hp:0012486	mp:0030987	Myelitis	spinal cord inflammation	0.000000	zero	0.800000	high	1.000000	high	4	5
hp:0012516	mp:0002127	Tetralogy of Fallot with pulmonary atresia	abnormal cardiovascular system morphology	0.000000	zero	0.000000	zero	0.000000	zero	0	23
hp:0012541	mp:0001915	Cephalohematoma	intracranial hemorrhage	0.000000	zero	0.000000	zero	0.000000	zero	0	6
hp:0012583	mp:0003446	Unilateral renal hypoplasia	renal hypoplasia	0.666667	high	0.300000	low	0.666667	high	3	10
hp:0012592	mp:0002871	Albuminuria	albuminuria	1.000000	high	0.166667	low	1.000000	high	1	6
hp:0012638	mp:0003633	Abnormal nervous system physiology	abnormal nervous system physiology	1.000000	high	0.285714	low	1.000000	high	4	14
hp:0012664	mp:0005598	Reduced left ventricular ejection fraction	decreased heart ventricle muscle contractility	0.000000	zero	0.333333	medium	0.428571	medium	4	12
hp:0012735	mp:0031088	Cough	coughing	0.000000	zero	0.666667	high	1.000000	high	2	3
hp:0012741	mp:0031286	Unilateral cryptorchidism	unilateral cryptorchism	0.333333	medium	0.666667	high	1.000000	high	2	3
hp:0012757	mp:0004297	Abnormal neuron morphology	abnormal proprioceptive neuron morphology	0.750000	high	0.500000	medium	0.750000	high	3	6
hp:0012757	mp:0008467	Abnormal neuron morphology	absent proprioceptive neurons	0.000000	zero	0.000000	zero	0.000000	zero	0	8
hp:0012790	mp:0008273	Abnormal intramembranous ossification	abnormal intramembranous bone ossification	0.750000	high	1.000000	high	1.000000	high	4	4
hp:0012795	mp:0008259	Abnormal optic disc morphology	abnormal optic disk morphology	0.600000	medium	0.363636	medium	1.000000	high	4	11
hp:0012819	mp:0001856	Myocarditis	myocarditis	1.000000	high	0.142857	low	1.000000	high	1	7
hp:0020060	mp:0002875	Decreased red blood cell count	decreased erythrocyte cell number	0.285714	low	0.500000	medium	1.000000	high	6	12
hp:0020062	mp:0002874	Decreased hemoglobin concentration	decreased hemoglobin content	0.500000	medium	0.428571	medium	0.500000	medium	3	7
hp:0020113	mp:0004974	Decreased proportion of regulatory T cells	decreased regulatory T cell number	0.375000	medium	0.333333	medium	0.375000	medium	5	15
hp:0025031	mp:0005381	Abnormality of the digestive system	digestive/alimentary phenotype	0.142857	low	0.111111	low	0.200000	low	1	9
hp:0025095	mp:0031089	Sneeze	sneezing	0.000000	zero	0.750000	high	1.000000	high	3	4
hp:0025144	mp:0000745	Shivering	tremors	0.000000	zero	0.166667	low	1.000000	high	1	6
hp:0025247	mp:0031309	Dermoid cyst	skin cyst	0.333333	medium	0.166667	low	0.333333	medium	1	6
hp:0025337	mp:0031347	Red eye	red eye	1.000000	high	1.000000	high	1.000000	high	2	2
hp:0025406	mp:0000746	Asthenia	weakness	0.000000	zero	0.111111	low	1.000000	high	1	9
hp:0025407	mp:0011786	Rectourethral fistula	rectourethral fistula	1.000000	high	0.428571	medium	1.000000	high	3	7
hp:0025420	mp:0010909	Diffuse alveolar hemorrhage	pulmonary alveolar hemorrhage	0.500000	medium	0.375000	medium	0.666667	high	3	8
hp:0025426	mp:0002264	Abnormal bronchus morphology	abnormal bronchus morphology	1.000000	high	0.444444	medium	1.000000	high	4	9
hp:0025435	mp:0011971	Increased circulating lactate dehydrogenase concentration	increased circulating lactate dehydrogenase level	0.666667	high	0.857143	high	0.800000	high	6	7
hp:0025439	mp:0031095	Pharyngitis	pharyngitis	1.000000	high	0.363636	medium	1.000000	high	4	11
hp:0025480	mp:0009929	Lipomyelomeningocele	meningomyelocele	0.000000	zero	0.000000	zero	0.000000	zero	0	10
hp:0025579	mp:0003923	Abnormal left atrium morphology	abnormal heart left atrium morphology	0.800000	high	0.500000	medium	1.000000	high	4	8
hp:0025580	mp:0003922	Abnormal right atrium morphology	abnormal heart right atrium morphology	0.800000	high	0.571429	medium	1.000000	high	4	7
hp:0030038	mp:0031283	Enchondroma	increased enchondroma incidence	0.333333	medium	0.166667	low	1.000000	high	1	6
hp:0030040	mp:0004621	Fused lumbar vertebrae	lumbar vertebral fusion	0.200000	low	0.285714	low	0.400000	medium	2	7
hp:0030043	mp:0030829	Hip subluxation	abnormal hip joint morphology	0.200000	low	0.105263	low	0.285714	low	2	19
hp:0030319	mp:0031314	Weakness of facial musculature	facial muscle weakness	0.400000	medium	0.583333	medium	1.000000	high	7	12
hp:0030319	mp:0031314	Weakness of facial musculature	facial muscle weakness	0.400000	medium	0.583333	medium	1.000000	high	7	12
hp:0030356	mp:0008577	Increased circulating interferon-gamma concentration	increased circulating interferon-gamma level	0.666667	high	0.500000	medium	0.666667	high	5	10
hp:0030431	mp:0010079	Osteochondroma	increased osteochondroma incidence	0.333333	medium	0.200000	low	1.000000	high	1	5
hp:0030434	mp:0002013	Pilomatrixoma	increased pilomatricoma incidence	0.000000	zero	0.111111	low	1.000000	high	1	9
hp:0030708	mp:0009929	Myeloschisis	meningomyelocele	0.000000	zero	0.000000	zero	0.000000	zero	0	10
hp:0030782	mp:0008588	obsolete Abnormal circulating interleukin concentration	abnormal circulating interleukin level	0.500000	medium	0.428571	medium	0.500000	medium	3	7
hp:0030782	mp:0008591	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-1 level	0.250000	low	0.100000	low	0.250000	low	2	20
hp:0030782	mp:0008599	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-2 level	0.250000	low	0.074074	low	0.250000	low	2	27
hp:0030782	mp:0008605	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-7 level	0.250000	low	0.166667	low	0.250000	low	2	12
hp:0030782	mp:0008611	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-15 level	0.250000	low	0.200000	low	0.250000	low	2	10
hp:0030782	mp:0008614	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-17 level	0.250000	low	0.090909	low	0.250000	low	2	22
hp:0030782	mp:0008629	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-9 level	0.250000	low	0.133333	low	0.250000	low	2	15
hp:0030782	mp:0008635	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-18 level	0.250000	low	0.133333	low	0.250000	low	2	15
hp:0030782	mp:0008641	obsolete Abnormal circulating interleukin concentration	increased circulating interleukin-1 beta level	0.222222	low	0.153846	low	0.222222	low	2	13
hp:0030783	mp:0008596	Increased circulating interleukin 6 concentration	increased circulating interleukin-6 level	0.666667	high	0.185185	low	0.666667	high	5	27
hp:0030799	mp:0003742	Scaphocephaly	narrow head	0.000000	zero	0.166667	low	1.000000	high	1	6
hp:0030828	mp:0031086	Wheezing	wheezing	1.000000	high	0.500000	medium	1.000000	high	1	2
hp:0030829	mp:0001950	Abnormal breath sound	abnormal respiratory sounds	0.200000	low	0.125000	low	0.200000	low	1	8
hp:0030830	mp:0031104	Crackles	crackles	1.000000	high	0.750000	high	1.000000	high	3	4
hp:0030831	mp:0031105	Rhonchi	rhonchi	1.000000	high	0.500000	medium	1.000000	high	1	2
hp:0030853	mp:0004133	Heterotaxy	heterotaxia	0.000000	zero	0.285714	low	1.000000	high	2	7
hp:0030875	mp:0002295	Abnormality of pulmonary circulation	abnormal pulmonary circulation	0.400000	medium	0.571429	medium	1.000000	high	4	7
hp:0030879	mp:0002276	Interlobular septal thickening	abnormal lung interstitium morphology	0.000000	zero	0.058824	low	0.125000	low	1	17
hp:0030948	mp:0031114	Elevated gamma-glutamyltransferase level	increased circulating gamma-glutamyl transferase level	0.250000	low	0.250000	low	0.285714	low	3	12
hp:0030953	mp:0031096	Conjunctival hyperemia	conjunctival hyperemia	1.000000	high	1.000000	high	1.000000	high	6	6
hp:0030966	mp:0000484	Abnormal pulmonary artery morphology	abnormal pulmonary artery morphology	1.000000	high	0.555556	medium	1.000000	high	5	9
hp:0030968	mp:0002726	Abnormal pulmonary vein morphology	abnormal pulmonary vein morphology	1.000000	high	0.666667	high	1.000000	high	4	6
hp:0031045	mp:0001208	Acral blistering	blistering	0.500000	medium	0.200000	low	0.500000	medium	1	5
hp:0031098	mp:0005119	Decreased thyroid-stimulating hormone level	decreased circulating thyroid-stimulating hormone level	0.833333	high	0.466667	medium	0.833333	high	7	15
hp:0031245	mp:0031088	Productive cough	coughing	0.000000	zero	0.125000	low	0.500000	medium	1	8
hp:0031246	mp:0031088	Nonproductive cough	coughing	0.000000	zero	0.400000	medium	0.500000	medium	2	5
hp:0031249	mp:0031092	Parageusia	dysgeusia	0.000000	zero	0.363636	medium	1.000000	high	4	11
hp:0031266	mp:0008140	Podocyte foot process effacement	podocyte foot process effacement	1.000000	high	0.444444	medium	1.000000	high	4	9
hp:0031411	mp:0003702	Abnormal chromosome morphology	abnormal chromosome morphology	1.000000	high	0.500000	medium	1.000000	high	3	6
hp:0031417	mp:0031102	Rhinorrhea	rhinorrhea	1.000000	high	0.300000	low	1.000000	high	3	10
hp:0031703	mp:0002102	Abnormal ear morphology	abnormal ear morphology	1.000000	high	0.187500	low	1.000000	high	3	16
hp:0031805	mp:0006185	Intraretinal hemorrhage	retina hemorrhage	0.333333	medium	0.400000	medium	0.333333	medium	2	5
hp:0031826	mp:0001961	Abnormal reflex	abnormal reflex	1.000000	high	0.333333	medium	1.000000	high	2	6
hp:0031831	mp:0031172	Decreased serum zinc	decreased circulating zinc level	0.400000	medium	0.250000	low	0.400000	medium	2	8
hp:0031851	mp:0000208	Reduced hematocrit	decreased hematocrit	0.333333	medium	0.333333	medium	1.000000	high	2	6
hp:0031891	mp:0005012	Decreased total eosinophil count	decreased eosinophil cell number	0.333333	medium	0.428571	medium	1.000000	high	3	7
hp:0031956	mp:0005343	Elevated circulating aspartate aminotransferase concentration	increased circulating aspartate transaminase level	0.250000	low	0.666667	high	0.714286	high	10	15
hp:0031964	mp:0002941	Elevated circulating alanine aminotransferase concentration	increased circulating alanine transaminase level	0.250000	low	0.562500	medium	0.666667	high	9	16
hp:0031965	mp:0010067	Increased RBC distribution width	increased red blood cell distribution width	0.428571	medium	0.583333	medium	1.000000	high	7	12
hp:0032044	mp:0020224	Decreased vigilance	decreased alertness	0.333333	medium	0.400000	medium	1.000000	high	2	5
hp:0032092	mp:0010429	Left ventricular outflow tract obstruction	abnormal heart left ventricle outflow tract morphology	0.333333	medium	0.294118	low	0.375000	medium	5	17
hp:0032177	mp:0031113	Parenchymal consolidation	pulmonary parenchymal consolidation	0.666667	high	0.181818	low	0.666667	high	2	11
hp:0032198	mp:0012355	Decreased prothrombin time	decreased prothrombin time	1.000000	high	0.300000	low	1.000000	high	3	10
hp:0032210	mp:0005479	Decreased circulating free T3	decreased circulating triiodothyronine level	0.333333	medium	0.500000	medium	0.600000	medium	4	8
hp:0032218	mp:0008075	Decreased proportion of CD4+ T cells	decreased CD4-positive, alpha-beta T cell number	0.272727	low	0.533333	medium	0.545455	medium	8	15
hp:0032263	mp:0002842	Increased blood pressure	increased systemic arterial blood pressure	0.600000	medium	0.428571	medium	0.600000	medium	3	7
hp:0032308	mp:0031065	Increased circulating procalcitonin concentration	increased circulating procalcitonin level	0.600000	medium	0.666667	high	1.000000	high	4	6
hp:0032623	mp:0011402	Renal intratubular casts	renal cast	0.250000	low	0.285714	low	0.250000	low	2	7
hp:0032892	mp:0000947	Infection-related seizure	convulsive seizures	0.000000	zero	0.071429	low	0.200000	low	1	14
hp:0032929	mp:0000166	Abnormal chondrocyte morphology	abnormal chondrocyte morphology	1.000000	high	0.500000	medium	1.000000	high	3	6
hp:0033006	mp:0031237	Diffuse alveolar damage	diffuse alveolar damage	1.000000	high	0.428571	medium	1.000000	high	3	7
hp:0033031	mp:0011016	Hyperpyrexia	increased core body temperature	0.000000	zero	0.230769	low	1.000000	high	3	13
hp:0033041	mp:0031066	Cytokine storm	cytokine storm	1.000000	high	0.750000	high	1.000000	high	3	4
